client_id,client_name,status,industry,assignee,due_date,start_date,date_created,date_updated,space,time_logged,Alternates,est_project_total,freight_gp,handled_by,labor_gp,potential_award_date,product_gp,project_total,RFI_due_date,RFP_due_date,revisions,sales_location,salesperson,Specsheets,Specifier,Vendor_partner_alts,Vendor_partner_base,sales_location_office
rfp00458,Beacon Charter Academy,SUBMITTED,Education,Sophia Carter,2025-04-26 04:58:00,2025-04-12 18:58:00,2025-04-12 16:58:00,2025-04-15 12:48:32,Education Pursuits,19,1,359462.88,20,RFP Team,30,2025-06-24 15:58:00,10,392598.32,2025-04-19 04:58:00,2025-04-26 04:58:00,1,TAMPA,Emily Moore,1,TPG Architecture,OFS; Via Seating,JSI; Stylex; Haworth,Tampa
rfp00459,Emerson University Innovation Hall,SUBMITTED,Education,Noah Walker,2025-05-13 08:38:00,2025-04-16 21:38:00,2025-04-16 12:38:00,2025-04-18 16:20:26,Education Pursuits,12,0,80126.47,30,Sales,35,2025-06-08 19:38:00,20,72366.66,2025-04-24 07:38:00,2025-05-13 08:38:00,1,ORLANDO,Grace Turner,1,Savills,,Bernhardt; Teknion; Stylex; Haworth,Orlando
rfp00460,Pinnacle Advisory Tower,SUBMITTED,Corporate Office,Noah Walker,2025-02-27 11:30:00,2025-02-04 00:30:00,2025-02-03 15:30:00,2025-02-16 21:40:15,Strategic Accounts,38,0,967231.16,20,Sales,30,2025-04-02 20:30:00,10,881332.53,2025-02-08 10:30:00,2025-02-27 11:30:00,2,ORLANDO,Daniel Moore,0,Unispace,,Humanscale; Teknion; National; JSI,Orlando
rfp00461,North Ridge Student Center,IN_REVIEW,Education,Lucas Martin,2024-10-19 06:07:00,2024-10-07 13:07:00,2024-10-06 15:07:00,2024-10-19 16:18:09,Education Pursuits,20,0,97058.12,30,RFP Team,35,2024-12-15 20:07:00,20,103499.37,2024-10-12 05:07:00,2024-10-19 06:07:00,2,HOLLYWOOD,Daniel Moore,1,IA Interior Architects,,Haworth; Teknion; Allsteel; Global,Hollywood
rfp00462,Silverline Corporate Campus,NO_BID,Corporate Office,Ethan Brooks,2025-08-30 20:31:00,2025-07-22 09:31:00,2025-07-21 08:31:00,2025-09-25 20:01:39,Strategic Accounts,18,0,1252951.18,30,Design,35,2025-10-27 07:31:00,20,148678,2025-08-05 19:31:00,2025-08-30 20:31:00,2,ATLANTA,Ava Jenkins,0,Vocon,,Global; Humanscale; Davis Furniture,Atlanta
rfp00463,Westfield High School District,LOST,Education,Olivia Bennett,2026-02-12 23:51:00,2026-01-06 10:51:00,2026-01-05 12:51:00,2026-03-11 03:54:49,Education Pursuits,64,1,1638279.51,30,Marketing,35,2026-04-17 10:51:00,20,55709,2026-01-22 20:51:00,2026-02-12 23:51:00,3,NEW YORK,James Davis,1,Vocon,SitOnIt,KI; Humanscale,New York
rfp00464,Summit Care Hospital,IN_REVIEW,Healthcare,David Thompson,2025-03-09 01:12:00,2025-01-29 10:12:00,2025-01-29 09:12:00,2025-02-16 20:19:58,Healthcare Bids,85,0,3205724.26,14,Marketing,21,2025-05-19 12:12:00,7,3522521.24,2025-02-13 00:12:00,2025-03-09 01:12:00,6,TAMPA,Daniel Moore,1,NELSON,,Teknion; Bernhardt; Humanscale; Kimball,Tampa
rfp00465,Paragon Logistics HQ,SUBMITTED,Corporate Office,Ethan Brooks,2024-09-27 14:40:00,2024-09-11 05:40:00,2024-09-09 08:40:00,2024-09-18 09:37:33,Strategic Accounts,20,0,139969.65,30,RFP Team,35,2024-11-28 01:40:00,20,154704.53,2024-09-15 14:40:00,2024-09-27 14:40:00,1,NEW YORK,Grace Turner,1,HOK,,Bernhardt; HON,New York
rfp00466,North Ridge Student Center,LOST,Education,Amelia Reed,2025-06-14 20:10:00,2025-05-07 05:10:00,2025-05-06 17:10:00,2025-07-17 23:25:44,Education Pursuits,46,1,927764.55,30,RFP Team,35,2025-08-08 05:10:00,20,49319,2025-05-17 19:10:00,2025-06-14 20:10:00,2,TAMPA,Ava Jenkins,1,Gensler,Via Seating; Fabricate; m.a.d.,Teknion; Global,Tampa
rfp00467,North County Administrative Complex,NO_BID,Government,Olivia Bennett,2025-10-09 21:54:00,2025-09-28 09:54:00,2025-09-27 12:54:00,2025-11-22 18:41:56,Public Sector Bids,16,1,1278002.99,30,Design,35,2025-11-27 06:54:00,20,150806,2025-10-02 19:54:00,2025-10-09 21:54:00,3,NEW YORK,Logan Foster,0,Unispace,Martin Brattrud; Darran; Fabricate,Global; Allsteel; HON,New York
rfp00468,Transit Authority Operations Hub,DRAFT,Government,Lucas Martin,2025-01-15 20:43:00,2024-12-23 10:43:00,2024-12-22 15:43:00,2024-12-27 08:30:04,Public Sector Bids,53,0,3118234.96,14,RFP Team,21,2025-02-22 07:43:00,7,3094044.87,2025-01-07 19:43:00,2025-01-15 20:43:00,5,ORLANDO,Ava Jenkins,0,CallisonRTKL,,Humanscale; Global; HON,Orlando
rfp00469,Westfield High School District,SUBMITTED,Education,Noah Walker,2026-03-29 07:07:00,2026-03-01 17:07:00,2026-02-28 13:07:00,2026-03-19 11:24:41,Education Pursuits,29,1,424575.03,20,RFP Team,30,2026-06-09 18:07:00,10,385259.2,2026-03-13 05:07:00,2026-03-29 07:07:00,1,ATLANTA,William Carter,1,NELSON,Keilhauer,Haworth; Bernhardt; Global,Atlanta
rfp00470,Skyline Boutique Hotel,SUBMITTED,Retail / Hospitality,Ethan Brooks,2024-07-28 14:35:00,2024-07-16 22:35:00,2024-07-16 08:35:00,2024-07-17 11:04:38,RFP Team,42,0,1136965.46,16,Marketing,24,2024-08-24 23:35:00,8,1004577.81,2024-07-22 14:35:00,2024-07-28 14:35:00,2,ATLANTA,Liam Parker,1,JLL,,Kimball; Global; Bernhardt,Atlanta
rfp00471,Starlight Oncology Center,SUBMITTED,Healthcare,Sophia Carter,2025-03-19 01:02:00,2025-02-26 09:02:00,2025-02-24 09:02:00,2025-03-14 08:08:23,Healthcare Bids,11,0,378868.34,20,RFP Team,30,2025-06-02 10:02:00,10,421021.1,2025-03-07 23:02:00,2025-03-19 01:02:00,0,NEW YORK,Mason Reed,0,NELSON,,KI; National,New York
rfp00472,Civic Services Headquarters,WON,Government,Noah Walker,2025-05-03 18:58:00,2025-03-31 05:58:00,2025-03-29 12:58:00,2025-05-26 00:23:07,Public Sector Bids,54,0,1302306.38,16,Creative,24,2025-06-19 05:58:00,8,1486337.9,2025-04-07 17:58:00,2025-05-03 18:58:00,4,TAMPA,Daniel Moore,1,CallisonRTKL,,Global; KI,Tampa
rfp00473,North Ridge Student Center,LOST,Education,Ethan Brooks,2025-11-08 11:25:00,2025-09-22 16:25:00,2025-09-21 08:25:00,2025-12-14 06:24:10,Education Pursuits,24,1,362032.65,30,Marketing,35,2025-12-18 22:25:00,20,133631,2025-10-09 08:25:00,2025-11-08 11:25:00,1,ATLANTA,Mason Reed,1,Corgan,Andreu World,Global; HON; Allsteel,Atlanta
rfp00474,State Revenue Annex,IN_REVIEW,Government,Amelia Reed,2026-02-12 18:27:00,2026-01-15 03:27:00,2026-01-14 10:27:00,2026-01-25 22:23:41,Public Sector Bids,21,1,261906.21,30,Sales,35,2026-04-28 03:27:00,20,228310.44,2026-01-30 17:27:00,2026-02-12 18:27:00,3,ORLANDO,William Carter,0,CallisonRTKL,Versteel; Beaufurn,Global; KI; Kimball,Orlando
rfp00475,North County Administrative Complex,NO_BID,Government,Amelia Reed,2025-01-07 21:16:00,2024-12-15 09:16:00,2024-12-14 16:16:00,2025-03-10 12:38:30,Public Sector Bids,28,1,2179479.27,30,Marketing,35,2025-03-13 11:16:00,20,268223,2024-12-26 21:16:00,2025-01-07 21:16:00,5,TAMPA,Daniel Moore,1,NELSON,m.a.d.; Martin Brattrud,Humanscale; Allsteel; Haworth; Bernhardt,Tampa
rfp00476,North Ridge Student Center,SUBMITTED,Education,Noah Walker,2025-08-05 10:12:00,2025-07-04 17:12:00,2025-07-04 12:12:00,2025-07-11 14:43:22,Education Pursuits,24,1,307597.46,20,RFP Team,30,2025-09-22 19:12:00,10,309407.42,2025-07-13 09:12:00,2025-08-05 10:12:00,2,NEW YORK,James Davis,1,CallisonRTKL,Arcadia; OFS; 9to5 Seating,Haworth; Bernhardt; Humanscale,New York
rfp00477,HarborPoint Insurance Plaza,IN_REVIEW,Corporate Office,Sophia Carter,2026-01-03 18:07:00,2025-12-19 09:07:00,2025-12-18 13:07:00,2025-12-21 06:39:51,Strategic Accounts,49,0,1640400.15,16,RFP Team,24,2026-02-18 05:07:00,8,1797057.69,2025-12-23 18:07:00,2026-01-03 18:07:00,3,ORLANDO,Daniel Moore,1,Gensler,,JSI; Davis Furniture; HON,Orlando
rfp00478,State Revenue Annex,NO_BID,Government,Lucas Martin,2025-11-27 04:22:00,2025-10-21 14:22:00,2025-10-21 08:22:00,2025-12-01 00:20:20,Public Sector Bids,7,0,153694.1,30,Sales,35,2025-12-12 13:22:00,20,201042,2025-10-31 04:22:00,2025-11-27 04:22:00,2,ORLANDO,Emily Moore,1,Gensler,,Bernhardt; Teknion,Orlando
rfp00479,Silverline Corporate Campus,SUBMITTED,Corporate Office,Mia Cooper,2024-09-17 01:25:00,2024-08-16 11:25:00,2024-08-15 10:25:00,2024-09-12 16:17:52,Strategic Accounts,21,0,256652.05,30,RFP Team,35,2024-11-21 10:25:00,20,238092.2,2024-08-25 01:25:00,2024-09-17 01:25:00,1,HOLLYWOOD,Liam Parker,1,Savills,,Bernhardt; Humanscale; Teknion,Hollywood
rfp00480,Lakeside Medical Pavilion,LOST,Healthcare,Amelia Reed,2025-05-01 10:57:00,2025-04-15 17:57:00,2025-04-14 14:57:00,2025-06-02 02:10:46,Healthcare Bids,91,0,3415036.4,20,RFP Team,30,2025-05-28 19:57:00,10,504068,2025-04-20 09:57:00,2025-05-01 10:57:00,5,ATLANTA,Liam Parker,1,DLR Group,,KI; National; HON,Atlanta
